latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.5719,-80.2278,313,1.6,1.3,2001-01-25,1647,Terra,MODIS,73,6.2,281,29.6,D,0
34.5686,-80.2107,319.1,1.6,1.3,2001-01-25,1647,Terra,MODIS,79,6.2,281.1,40.5,D,0
33.5412,-81.4216,308.6,1.4,1.2,2001-01-25,1648,Terra,MODIS,67,6.2,282,19.1,D,0
33.1644,-81.7241,322.9,1.4,1.2,2001-01-25,1648,Terra,MODIS,82,6.2,283.4,36.6,D,0
33.1617,-81.7093,315.4,1.4,1.2,2001-01-25,1648,Terra,MODIS,74,6.2,282.7,25.5,D,0
32.5297,-81.1216,305.1,1.6,1.2,2001-01-25,1648,Terra,MODIS,61,6.2,283.1,16.9,D,0
33.4796,-86.9316,300.5,1,1,2001-01-25,1648,Terra,MODIS,38,6.2,282.1,6.1,D,2
32.5294,-81.1281,301.6,1.6,1.2,2001-01-25,1648,Terra,MODIS,48,6.2,283.5,12.3,D,0
33.4073,-87.5418,301.3,1,1,2001-01-25,1648,Terra,MODIS,44,6.2,279.3,8,D,0
33.3221,-86.9905,301,1,1,2001-01-25,1648,Terra,MODIS,43,6.2,280,6.8,D,0
32.845,-86.429,306.6,1,1,2001-01-25,1648,Terra,MODIS,60,6.2,280.3,10.5,D,0
31.9272,-81.6944,300.2,1.5,1.2,2001-01-25,1648,Terra,MODIS,33,6.2,283.1,10.9,D,0
31.9801,-83.5475,304.8,1.2,1.1,2001-01-25,1648,Terra,MODIS,60,6.2,285.1,9.9,D,0
31.5599,-83.8027,302,1.2,1.1,2001-01-25,1648,Terra,MODIS,50,6.2,285.6,7,D,0
31.5504,-83.8048,300.2,1.2,1.1,2001-01-25,1648,Terra,MODIS,33,6.2,284.6,5.7,D,0
31.4329,-84.5321,300.8,1.1,1,2001-01-25,1648,Terra,MODIS,41,6.2,286.3,5.6,D,0
31.239,-84.3307,301.7,1.1,1.1,2001-01-25,1648,Terra,MODIS,42,6.2,287.5,5.3,D,0
31.6216,-87.6694,301.8,1,1,2001-01-25,1648,Terra,MODIS,49,6.2,284,7,D,0
31.6201,-87.6588,322.5,1,1,2001-01-25,1648,Terra,MODIS,82,6.2,284.7,23.3,D,0
31.241,-85.1229,300.9,1.1,1,2001-01-25,1648,Terra,MODIS,42,6.2,286.3,5.3,D,0
32.061,-91.7067,308.3,1.5,1.2,2001-01-25,1648,Terra,MODIS,67,6.2,281.3,18.5,D,0
31.2642,-85.6804,301.2,1,1,2001-01-25,1648,Terra,MODIS,45,6.2,285.2,5.9,D,0
31.2625,-85.6698,306.3,1,1,2001-01-25,1648,Terra,MODIS,63,6.2,286.4,8.9,D,0
31.8309,-90.323,303.2,1.3,1.1,2001-01-25,1648,Terra,MODIS,55,6.2,283.6,10.4,D,0
31.6203,-88.7612,306.8,1.1,1,2001-01-25,1648,Terra,MODIS,64,6.2,285,10.8,D,0
30.9406,-84.9212,300.8,1.1,1,2001-01-25,1648,Terra,MODIS,41,6.2,287,4.5,D,0
31.4679,-89.1223,309.6,1.1,1.1,2001-01-25,1648,Terra,MODIS,69,6.2,284,13,D,0
31.0732,-86.6739,311.8,1,1,2001-01-25,1648,Terra,MODIS,72,6.2,286.2,12.2,D,0
31.0659,-86.686,300.3,1,1,2001-01-25,1648,Terra,MODIS,17,6.2,285.1,4.4,D,0
31.0643,-86.6757,331.7,1,1,2001-01-25,1648,Terra,MODIS,88,6.2,285.4,32.2,D,0
30.6485,-84.071,303.4,1.2,1.1,2001-01-25,1648,Terra,MODIS,56,6.2,288.3,7.6,D,0
30.5487,-83.7956,301.7,1.2,1.1,2001-01-25,1648,Terra,MODIS,49,6.2,289.7,6.9,D,0
30.5466,-83.7832,300.1,1.2,1.1,2001-01-25,1648,Terra,MODIS,25,6.2,288.4,5.6,D,0
30.7266,-85.0369,328.4,1.1,1,2001-01-25,1648,Terra,MODIS,86,6.2,288.4,30.4,D,0
30.7248,-85.0258,316.9,1.1,1,2001-01-25,1648,Terra,MODIS,77,6.2,288,17.2,D,0
30.7422,-85.8906,306.7,1,1,2001-01-25,1648,Terra,MODIS,64,6.2,285.7,9.3,D,0
30.3646,-83.8626,302.1,1.2,1.1,2001-01-25,1648,Terra,MODIS,51,6.2,286.1,7.4,D,0
30.2471,-85.1531,311,1.1,1,2001-01-25,1649,Terra,MODIS,61,6.2,286.4,13.3,D,0
30.867,-90.0764,351.2,1.2,1.1,2001-01-25,1649,Terra,MODIS,96,6.2,288.7,87,D,0
30.8655,-90.0639,336.8,1.2,1.1,2001-01-25,1649,Terra,MODIS,90,6.2,286.6,52,D,0
30.866,-90.0827,309.3,1.2,1.1,2001-01-25,1649,Terra,MODIS,68,6.2,284.6,13.9,D,0
30.8644,-90.0701,351.1,1.2,1.1,2001-01-25,1649,Terra,MODIS,96,6.2,289.9,87.5,D,0
30.2662,-91.2046,314.9,1.4,1.2,2001-01-25,1649,Terra,MODIS,40,6.2,289.7,17.8,D,0
30.2582,-91.1975,311.3,1.4,1.2,2001-01-25,1649,Terra,MODIS,53,6.2,289.2,14,D,0
30.2255,-91.188,300.7,1.4,1.2,2001-01-25,1649,Terra,MODIS,35,6.2,288.5,5.5,D,0
30.1874,-91.0384,316.5,1.3,1.1,2001-01-25,1649,Terra,MODIS,67,6.2,289.5,21.4,D,0
30.123,-91.1814,301.2,1.4,1.2,2001-01-25,1649,Terra,MODIS,40,6.2,288.8,5.8,D,0
30.1214,-91.1674,303.1,1.4,1.2,2001-01-25,1649,Terra,MODIS,55,6.2,288.8,7.2,D,0
30.0407,-90.5668,304.6,1.3,1.1,2001-01-25,1649,Terra,MODIS,45,6.2,288.2,8.4,D,0
30.0011,-90.4042,310.4,1.2,1.1,2001-01-25,1649,Terra,MODIS,53,6.2,289.1,14.6,D,0
30.0802,-91.7076,304.8,1.5,1.2,2001-01-25,1649,Terra,MODIS,60,6.2,288.6,10.7,D,0
29.7732,-90.7982,309.1,1.3,1.1,2001-01-25,1649,Terra,MODIS,68,6.2,289.4,10.8,D,0
29.7717,-90.7851,312.6,1.3,1.1,2001-01-25,1649,Terra,MODIS,73,6.2,289.5,14.7,D,0
28.3574,-81.6987,315.7,1.8,1.3,2001-01-25,1649,Terra,MODIS,76,6.2,292.9,29.7,D,0
28.354,-81.6811,307,1.8,1.3,2001-01-25,1649,Terra,MODIS,59,6.2,292.1,14.2,D,0
28.3459,-81.7015,350.3,1.8,1.3,2001-01-25,1649,Terra,MODIS,96,6.2,293.6,138.4,D,0
28.3425,-81.6839,331.7,1.8,1.3,2001-01-25,1649,Terra,MODIS,83,6.2,290.6,65.3,D,0
28.3502,-81.7069,333,1.8,1.3,2001-01-25,1649,Terra,MODIS,84,6.2,294,69.1,D,0
28.3469,-81.6893,344.5,1.8,1.3,2001-01-25,1649,Terra,MODIS,94,6.2,293.1,112.2,D,0
29.7413,-90.7829,300.4,1.3,1.1,2001-01-25,1649,Terra,MODIS,30,6.2,288.2,4.3,D,0
28.3354,-81.6921,327.5,1.8,1.3,2001-01-25,1649,Terra,MODIS,85,6.2,289,57,D,0
28.3321,-81.6745,311.3,1.8,1.3,2001-01-25,1649,Terra,MODIS,60,6.2,287.1,21.1,D,0
29.5857,-89.7683,308.6,1.1,1.1,2001-01-25,1649,Terra,MODIS,0,6.2,287,11.4,D,0
29.6451,-92.2063,306.4,1.5,1.2,2001-01-25,1649,Terra,MODIS,55,6.2,286.5,14.2,D,0
29.5096,-90.978,301.6,1.3,1.1,2001-01-25,1649,Terra,MODIS,48,6.2,287.5,7.2,D,0
29.5115,-90.9838,302.6,1.3,1.1,2001-01-25,1649,Terra,MODIS,39,6.2,287.7,7.4,D,0
29.6437,-92.2126,303.3,1.5,1.2,2001-01-25,1649,Terra,MODIS,52,6.2,286.6,11.7,D,0
29.5137,-91.175,303.6,1.3,1.1,2001-01-25,1649,Terra,MODIS,57,6.2,286.8,9.7,D,0
29.5149,-91.8407,311,1.5,1.2,2001-01-25,1649,Terra,MODIS,42,6.2,287.5,16.1,D,0
29.5114,-91.8479,323.6,1.5,1.2,2001-01-25,1649,Terra,MODIS,58,6.2,288,37.6,D,0
29.5097,-91.833,328.7,1.5,1.2,2001-01-25,1649,Terra,MODIS,77,6.2,288,47.6,D,0
29.499,-91.8345,327.2,1.5,1.2,2001-01-25,1649,Terra,MODIS,47,6.2,287.7,40.5,D,0
27.1621,-81.0978,334.5,2.1,1.4,2001-01-25,1649,Terra,MODIS,84,6.2,292.5,98.1,D,0
27.1581,-81.0776,303.6,2.1,1.4,2001-01-25,1649,Terra,MODIS,55,6.2,289.5,12.1,D,0
26.8041,-80.5045,307.5,2.3,1.5,2001-01-25,1649,Terra,MODIS,65,6.2,290.7,22,D,0
26.8074,-80.5105,301.3,2.3,1.5,2001-01-25,1649,Terra,MODIS,43,6.2,291,11,D,0
26.9281,-81.745,312.8,1.9,1.3,2001-01-25,1649,Terra,MODIS,73,6.2,292.5,24.2,D,0
26.9246,-81.7265,307.9,1.9,1.3,2001-01-25,1649,Terra,MODIS,61,6.2,293,14.9,D,0
26.2844,-81.1522,304.1,2.1,1.4,2001-01-25,1649,Terra,MODIS,52,6.2,291.5,14.6,D,0
26.2838,-81.158,306.3,2.1,1.4,2001-01-25,1649,Terra,MODIS,63,6.2,291.6,19.7,D,0
34.3018,-110.3993,304.7,1,1,2001-01-25,1826,Terra,MODIS,60,6.2,274.6,10.7,D,0
34.3946,-111.3584,305.3,1,1,2001-01-25,1826,Terra,MODIS,61,6.2,280.3,9.5,D,0
33.4102,-110.8629,308.2,1,1,2001-01-25,1827,Terra,MODIS,67,6.2,289.8,8,D,2
32.6972,-108.1238,315.2,1.2,1.1,2001-01-25,1827,Terra,MODIS,75,6.2,287.4,16.4,D,0
32.6951,-108.1114,314.9,1.2,1.1,2001-01-25,1827,Terra,MODIS,75,6.2,287.1,16.3,D,2
32.9992,-110.7654,301.7,1,1,2001-01-25,1827,Terra,MODIS,43,6.2,291.1,3.7,D,2
28.246,-81.7384,300.9,1,1,2001-01-26,0348,Terra,MODIS,18,6.2,277.8,8.1,N,0
28.2542,-81.7458,322.4,1,1,2001-01-26,0348,Terra,MODIS,100,6.2,280.5,25.9,N,0
28.2527,-81.756,307.1,1,1,2001-01-26,0348,Terra,MODIS,70,6.2,276.3,12.5,N,0
28.3273,-81.6866,302.5,1,1,2001-01-26,0348,Terra,MODIS,7,6.2,280,8.6,N,0
28.3625,-81.6998,309.7,1,1,2001-01-26,0348,Terra,MODIS,78,6.2,276.1,14,N,0
19.317,-155.0408,331.5,1.1,1,2001-01-26,0842,Terra,MODIS,100,6.2,292.1,37.9,N,3
19.3155,-155.0512,330.4,1.1,1,2001-01-26,0842,Terra,MODIS,100,6.2,288.6,36.6,N,3
19.333,-155.0387,353.2,1.1,1,2001-01-26,0842,Terra,MODIS,100,6.2,299.9,80.5,N,2
19.3314,-155.049,366.8,1.1,1,2001-01-26,0842,Terra,MODIS,100,6.2,304,122.7,N,2
19.3439,-155.0299,348.9,1.1,1,2001-01-26,0842,Terra,MODIS,100,6.2,294.3,70.2,N,2
19.3423,-155.0402,357.8,1.1,1,2001-01-26,0842,Terra,MODIS,100,6.2,300.7,91.7,N,2
19.3501,-155.0518,341.2,1.1,1,2001-01-26,0842,Terra,MODIS,100,6.2,293.9,51.9,N,2
19.3485,-155.062,362.4,1.1,1,2001-01-26,0842,Terra,MODIS,100,6.2,295.9,108.6,N,2
19.3595,-155.0528,328.2,1.1,1,2001-01-26,0842,Terra,MODIS,100,6.2,288.6,31.6,N,2
19.358,-155.0629,339.3,1.1,1,2001-01-26,0842,Terra,MODIS,100,6.2,292.1,50.6,N,2
35.7525,-80.166,311.8,2.4,1.5,2001-01-26,1552,Terra,MODIS,72,6.2,278.8,51.5,D,0
34.0489,-80.1357,314.7,2.3,1.5,2001-01-26,1552,Terra,MODIS,75,6.2,279,53.2,D,0
32.6395,-82.1274,311.4,3,1.7,2001-01-26,1553,Terra,MODIS,71,6.2,281.5,65.5,D,0
32.4122,-81.2837,301.9,2.6,1.6,2001-01-26,1553,Terra,MODIS,50,6.2,279.5,31.2,D,0
32.41,-81.2557,307.5,2.6,1.6,2001-01-26,1553,Terra,MODIS,65,6.2,280.6,44.3,D,0
31.9599,-84.4624,302.4,4.3,1.9,2001-01-26,1553,Terra,MODIS,52,6.2,281.1,58.8,D,0
31.9577,-84.4681,303.4,4.3,1.9,2001-01-26,1553,Terra,MODIS,56,6.2,281.5,63.1,D,0
31.6174,-82.9396,311.2,3.4,1.7,2001-01-26,1553,Terra,MODIS,71,6.2,282.7,72.3,D,0
31.6069,-82.9479,304.9,3.4,1.7,2001-01-26,1553,Terra,MODIS,60,6.2,282.5,45,D,0
31.2243,-82.893,311.2,3.3,1.7,2001-01-26,1553,Terra,MODIS,67,6.2,282.9,73.1,D,0
30.2097,-81.423,302.2,2.5,1.5,2001-01-26,1553,Terra,MODIS,51,6.2,284.9,25,D,0
28.25,-81.7422,302,2.5,1.5,2001-01-26,1554,Terra,MODIS,50,6.2,288.3,17.7,D,0
27.1676,-81.111,313,2.2,1.4,2001-01-26,1554,Terra,MODIS,73,6.2,291.6,31.5,D,0
27.1655,-81.0888,326.8,2.2,1.4,2001-01-26,1554,Terra,MODIS,85,6.2,294.6,72.7,D,0
26.9266,-81.7212,341.5,2.4,1.5,2001-01-26,1554,Terra,MODIS,92,6.2,295.5,157.4,D,0
26.9243,-81.6969,317.8,2.4,1.5,2001-01-26,1554,Terra,MODIS,78,6.2,296.7,46.2,D,0
26.913,-81.7226,316.6,2.4,1.5,2001-01-26,1554,Terra,MODIS,77,6.2,294.6,43.4,D,0
26.7507,-81.4888,303.9,2.3,1.5,2001-01-26,1554,Terra,MODIS,52,6.2,291.4,14.3,D,0
26.7485,-81.4656,302.6,2.3,1.5,2001-01-26,1554,Terra,MODIS,45,6.2,291.3,11,D,0
26.6137,-81.0143,308.6,2.1,1.4,2001-01-26,1554,Terra,MODIS,65,6.2,292.8,17.6,D,0
26.6116,-80.9929,310.5,2.1,1.4,2001-01-26,1554,Terra,MODIS,68,6.2,293.6,21.4,D,0
36.3064,-93.3841,303.6,1.1,1.1,2001-01-26,1730,Terra,MODIS,56,6.2,285.1,8.2,D,0
36.1852,-93.0494,300.5,1.2,1.1,2001-01-26,1730,Terra,MODIS,38,6.2,286.7,5.5,D,0
37.4681,-103.4821,339.7,2.1,1.4,2001-01-26,1730,Terra,MODIS,92,6.2,277.4,136.4,D,0
37.4663,-103.4585,313.8,2.1,1.4,2001-01-26,1730,Terra,MODIS,74,6.2,276.2,46.5,D,0
37.4674,-103.4891,322.5,2.1,1.4,2001-01-26,1730,Terra,MODIS,82,6.2,277,69.3,D,0
37.4654,-103.4658,326.2,2.1,1.4,2001-01-26,1730,Terra,MODIS,84,6.2,276.6,80.5,D,0
36.0396,-97.4024,303.3,1,1,2001-01-26,1730,Terra,MODIS,55,6.2,285.8,6.3,D,0
35.3216,-96.0677,314.4,1,1,2001-01-26,1731,Terra,MODIS,46,6.2,289.2,11.5,D,0
35.3199,-96.0568,326.8,1,1,2001-01-26,1731,Terra,MODIS,85,6.2,289.9,24.3,D,0
35.3127,-96.0697,313.3,1,1,2001-01-26,1731,Terra,MODIS,61,6.2,289.8,11.1,D,0
34.8614,-95.3618,304.4,1,1,2001-01-26,1731,Terra,MODIS,59,6.2,288.6,6.3,D,0
34.2032,-97.12,302,1,1,2001-01-26,1731,Terra,MODIS,50,6.2,289.7,3.9,D,0
33.9737,-95.6014,311.1,1,1,2001-01-26,1731,Terra,MODIS,71,6.2,291.6,10.2,D,0
33.7606,-95.8935,308,1,1,2001-01-26,1731,Terra,MODIS,66,6.2,291.3,8,D,0
34.1566,-101.2564,300.6,1.4,1.2,2001-01-26,1731,Terra,MODIS,39,6.2,285.4,6.7,D,0
32.9748,-94.1862,308.4,1.2,1.1,2001-01-26,1731,Terra,MODIS,67,6.2,289.2,10.8,D,0
32.7038,-95.0757,301.1,1.1,1,2001-01-26,1731,Terra,MODIS,45,6.2,290.2,3.9,D,0
32.6536,-96.9969,302.2,1,1,2001-01-26,1731,Terra,MODIS,33,6.2,292,2.9,D,0
32.2778,-95.6393,301.1,1.1,1,2001-01-26,1731,Terra,MODIS,44,6.2,290.2,3.5,D,0
32.4569,-97.0387,309.5,1,1,2001-01-26,1731,Terra,MODIS,68,6.2,293.2,7.8,D,0
32.4016,-98.0575,308,1,1,2001-01-26,1731,Terra,MODIS,65,6.2,292.7,6.6,D,0
32.453,-98.6261,305.7,1,1,2001-01-26,1731,Terra,MODIS,59,6.2,290.5,6.1,D,0
32.432,-98.5412,305.9,1,1,2001-01-26,1731,Terra,MODIS,60,6.2,291.1,6.7,D,0
32.4306,-98.5304,303.5,1,1,2001-01-26,1731,Terra,MODIS,52,6.2,291.2,5.1,D,0
32.1243,-97.7291,304.9,1,1,2001-01-26,1731,Terra,MODIS,59,6.2,293.4,4.7,D,0
32.0299,-97.9695,303.8,1,1,2001-01-26,1731,Terra,MODIS,54,6.2,292.9,4.3,D,0
31.5994,-97.5413,323.3,1,1,2001-01-26,1732,Terra,MODIS,82,6.2,292,19.7,D,0
29.7451,-98.1654,306,1,1,2001-01-26,1732,Terra,MODIS,39,6.2,288.9,5,D,0
28.6551,-96.8842,304.2,1,1,2001-01-26,1732,Terra,MODIS,50,6.2,289.9,5.8,D,0
28.3482,-97.6459,310.5,1,1,2001-01-26,1732,Terra,MODIS,63,6.2,292.6,8.1,D,0
28.1696,-96.9143,341.3,1.1,1,2001-01-26,1732,Terra,MODIS,92,6.2,294.4,45.3,D,0
28.168,-96.9038,335.6,1.1,1,2001-01-26,1732,Terra,MODIS,79,6.2,290.2,35.6,D,0
28.1605,-96.9161,318.9,1.1,1,2001-01-26,1732,Terra,MODIS,73,6.2,293.6,15.4,D,0
42.2106,-123.1611,310.5,1.3,1.1,2001-01-26,1908,Terra,MODIS,66,6.2,275.1,17.8,D,0
42.1925,-123.181,320.6,1.3,1.1,2001-01-26,1908,Terra,MODIS,80,6.2,276.7,30.7,D,0
36.5783,-119.8565,300,1,1,2001-01-26,1909,Terra,MODIS,22,6.2,283.4,4.7,D,0
35.6598,-119.96,311.6,1,1,2001-01-26,1909,Terra,MODIS,72,6.2,278,13,D,0
19.3481,-155.0542,375.2,1.7,1.3,2001-01-26,2053,Terra,MODIS,100,6.2,311.3,268.7,D,2
19.335,-155.041,361.5,1.7,1.3,2001-01-26,2053,Terra,MODIS,75,6.2,311,167.2,D,2
19.3292,-155.0491,326,3.2,1.7,2001-01-27,0925,Terra,MODIS,61,6.2,294.1,126.2,N,2
19.3473,-155.021,309.3,3.2,1.7,2001-01-27,0925,Terra,MODIS,27,6.2,289.8,48,N,2
19.3442,-155.0518,333,3.2,1.7,2001-01-27,0925,Terra,MODIS,100,6.2,293.6,181.7,N,2
19.3589,-155.0578,321.2,3.2,1.7,2001-01-27,0925,Terra,MODIS,100,6.2,289.6,105.4,N,2
19.3451,-155.0262,318.8,3.2,1.7,2001-01-27,0925,Terra,MODIS,97,6.2,291.3,97.8,N,2
19.3422,-155.0574,326.1,3.2,1.7,2001-01-27,0925,Terra,MODIS,100,6.2,292.7,139.1,N,2
19.3569,-155.0634,328.1,3.2,1.7,2001-01-27,0925,Terra,MODIS,100,6.2,289.8,154,N,2
37.6807,-76.9892,307.6,1.4,1.2,2001-01-27,1634,Terra,MODIS,66,6.2,283.9,16.4,D,0
36.6776,-75.9947,300.1,1.7,1.3,2001-01-27,1634,Terra,MODIS,19,6.2,283.8,11.2,D,0
38.0517,-89.6141,305.2,2.1,1.4,2001-01-27,1634,Terra,MODIS,61,6.2,274.6,30.6,D,0
36.2407,-78.378,315.1,1.3,1.1,2001-01-27,1634,Terra,MODIS,75,6.2,285.3,21.3,D,0
35.7277,-75.8627,308.3,1.8,1.3,2001-01-27,1634,Terra,MODIS,67,6.2,283.3,25.5,D,0
36.2055,-79.6995,302,1.1,1.1,2001-01-27,1635,Terra,MODIS,50,6.2,284.6,6.7,D,0
35.8931,-79.447,305.3,1.2,1.1,2001-01-27,1635,Terra,MODIS,61,6.2,286.4,9.3,D,0
35.7526,-80.6481,310.1,1.1,1,2001-01-27,1635,Terra,MODIS,69,6.2,286.7,11.6,D,0
35.1952,-77.548,301.9,1.5,1.2,2001-01-27,1635,Terra,MODIS,50,6.2,286.6,9.6,D,0
35.2264,-79.0101,311.7,1.2,1.1,2001-01-27,1635,Terra,MODIS,72,6.2,287.2,16.7,D,0
35.224,-78.9967,301.2,1.2,1.1,2001-01-27,1635,Terra,MODIS,45,6.2,287.7,7.4,D,0
35.3898,-80.1932,301.2,1.1,1,2001-01-27,1635,Terra,MODIS,45,6.2,287.4,5.5,D,0
35.2616,-80.4222,300.3,1.1,1,2001-01-27,1635,Terra,MODIS,33,6.2,287.6,4.9,D,0
34.9217,-79.038,302.3,1.3,1.1,2001-01-27,1635,Terra,MODIS,52,6.2,288.2,7.1,D,0
34.5705,-77.4579,303.4,1.6,1.2,2001-01-27,1635,Terra,MODIS,56,6.2,287.4,11.6,D,0
34.5673,-77.4414,307.8,1.6,1.2,2001-01-27,1635,Terra,MODIS,62,6.2,286.8,16.7,D,0
34.7731,-79.0748,315.3,1.3,1.1,2001-01-27,1635,Terra,MODIS,76,6.2,288.2,20,D,0
34.7707,-79.0613,301.5,1.3,1.1,2001-01-27,1635,Terra,MODIS,47,6.2,287.9,6.7,D,0
34.7136,-79.2077,300.7,1.2,1.1,2001-01-27,1635,Terra,MODIS,40,6.2,287.8,5.2,D,0
34.2927,-78.9878,313.4,1.3,1.1,2001-01-27,1635,Terra,MODIS,74,6.2,288.5,17.9,D,0
34.0299,-79.6084,317.4,1.2,1.1,2001-01-27,1635,Terra,MODIS,78,6.2,289.2,21.4,D,0
34.0277,-79.5954,314.8,1.2,1.1,2001-01-27,1635,Terra,MODIS,75,6.2,288.8,18.4,D,0
34.0498,-80.1285,303.4,1.2,1.1,2001-01-27,1635,Terra,MODIS,56,6.2,289.5,5.9,D,0
34.047,-80.1356,303.1,1.2,1.1,2001-01-27,1635,Terra,MODIS,55,6.2,289.9,6.4,D,0
34.0449,-80.7992,303.3,1.1,1,2001-01-27,1635,Terra,MODIS,55,6.2,289.5,5.6,D,0
34.415,-84.3292,304.6,1,1,2001-01-27,1635,Terra,MODIS,59,6.2,285.5,8,D,0
33.5507,-80.0028,317.9,1.2,1.1,2001-01-27,1635,Terra,MODIS,78,6.2,289.3,20.7,D,0
33.5486,-79.9903,303.5,1.2,1.1,2001-01-27,1635,Terra,MODIS,56,6.2,288.7,7.2,D,0
33.273,-79.5874,309.3,1.3,1.1,2001-01-27,1635,Terra,MODIS,65,6.2,288.5,13.1,D,0
33.2707,-79.5742,310.3,1.3,1.1,2001-01-27,1635,Terra,MODIS,66,6.2,288,14.1,D,0
33.3754,-80.2387,303.2,1.2,1.1,2001-01-27,1635,Terra,MODIS,44,6.2,289.1,6.4,D,0
33.3733,-80.2264,307.8,1.2,1.1,2001-01-27,1635,Terra,MODIS,66,6.2,289.2,10,D,0
33.2632,-79.5899,336.7,1.3,1.1,2001-01-27,1635,Terra,MODIS,90,6.2,289.8,52.7,D,0
33.2608,-79.5767,362.1,1.3,1.1,2001-01-27,1635,Terra,MODIS,100,6.2,293,128.6,D,0
33.2585,-79.5634,306.5,1.3,1.1,2001-01-27,1635,Terra,MODIS,30,6.2,288.5,9.7,D,0
33.3638,-80.2287,307.3,1.2,1.1,2001-01-27,1635,Terra,MODIS,65,6.2,289.2,9.5,D,0
34.0789,-85.7833,313.2,1.2,1.1,2001-01-27,1635,Terra,MODIS,73,6.2,285.6,16.7,D,0
34.0774,-85.7709,306.4,1.2,1.1,2001-01-27,1635,Terra,MODIS,63,6.2,284.5,10.7,D,0
33.2287,-80.6996,319.7,1.1,1.1,2001-01-27,1635,Terra,MODIS,80,6.2,288.8,21.1,D,0
33.0681,-79.8271,308.8,1.2,1.1,2001-01-27,1635,Terra,MODIS,68,6.2,288.5,12.6,D,0
33.068,-79.8337,300,1.2,1.1,2001-01-27,1635,Terra,MODIS,18,6.2,288.5,5.5,D,0
33.0657,-79.8208,302.2,1.2,1.1,2001-01-27,1635,Terra,MODIS,51,6.2,288.5,6.9,D,0
32.9996,-79.9764,304.6,1.2,1.1,2001-01-27,1635,Terra,MODIS,59,6.2,289.1,8.4,D,0
33.2025,-81.4913,321.8,1.1,1,2001-01-27,1635,Terra,MODIS,81,6.2,289,21.4,D,0
33.1952,-81.5045,307.6,1.1,1,2001-01-27,1635,Terra,MODIS,44,6.2,289.1,8.2,D,0
33.1934,-81.4933,342.6,1.1,1,2001-01-27,1635,Terra,MODIS,93,6.2,290.9,51.7,D,0
33.4542,-83.3159,300.7,1,1,2001-01-27,1635,Terra,MODIS,40,6.2,288.2,4.3,D,0
33.7159,-85.9722,304.1,1.2,1.1,2001-01-27,1635,Terra,MODIS,58,6.2,286.8,9.1,D,0
32.815,-80.997,302.7,1.1,1,2001-01-27,1636,Terra,MODIS,53,6.2,289.8,5.9,D,0
32.7412,-80.5595,302.5,1.2,1.1,2001-01-27,1636,Terra,MODIS,53,6.2,288.2,6.9,D,0
32.769,-80.9289,306.9,1.1,1.1,2001-01-27,1636,Terra,MODIS,64,6.2,289.3,8.9,D,0
32.8267,-81.6918,316.4,1.1,1,2001-01-27,1636,Terra,MODIS,77,6.2,290.6,15.4,D,0
32.8249,-81.6807,313.3,1.1,1,2001-01-27,1636,Terra,MODIS,74,6.2,290.6,12.8,D,0
32.5979,-80.5174,312.4,1.2,1.1,2001-01-27,1636,Terra,MODIS,55,6.2,288.5,15.4,D,0
32.5959,-80.5053,322.9,1.2,1.1,2001-01-27,1636,Terra,MODIS,0,6.2,287.9,27.3,D,0
33.484,-86.941,300.4,1.3,1.1,2001-01-27,1636,Terra,MODIS,19,6.2,287.8,5.3,D,2
33.4825,-86.9274,304.5,1.3,1.1,2001-01-27,1636,Terra,MODIS,58,6.2,288.2,8.5,D,2
32.6307,-81.0034,304.9,1.1,1.1,2001-01-27,1636,Terra,MODIS,60,6.2,288.7,7.8,D,0
32.6288,-80.9917,307.4,1.1,1.1,2001-01-27,1636,Terra,MODIS,65,6.2,288.5,9.6,D,0
32.8951,-82.7202,305.3,1,1,2001-01-27,1636,Terra,MODIS,61,6.2,289.3,6.5,D,0
32.9661,-83.3865,311.2,1,1,2001-01-27,1636,Terra,MODIS,71,6.2,290.2,10.3,D,0
32.4352,-81.5617,305.7,1.1,1,2001-01-27,1636,Terra,MODIS,62,6.2,289.2,7.2,D,0
32.4405,-81.8763,306.4,1,1,2001-01-27,1636,Terra,MODIS,64,6.2,290.8,6.4,D,0
32.4046,-82.4151,320.4,1,1,2001-01-27,1636,Terra,MODIS,80,6.2,290.6,18.1,D,0
32.403,-82.4044,325.2,1,1,2001-01-27,1636,Terra,MODIS,84,6.2,291.1,23.3,D,0
32.5805,-84.103,311.1,1,1,2001-01-27,1636,Terra,MODIS,71,6.2,289.2,10.1,D,0
32.3456,-82.5112,300.7,1,1,2001-01-27,1636,Terra,MODIS,41,6.2,289.3,3.8,D,0
32.344,-82.5005,306,1,1,2001-01-27,1636,Terra,MODIS,63,6.2,288.9,6.9,D,0
32.197,-81.9136,304.4,1,1,2001-01-27,1636,Terra,MODIS,59,6.2,289.9,6.1,D,0
31.9156,-81.725,307.7,1.1,1,2001-01-27,1636,Terra,MODIS,42,6.2,289.5,7.8,D,0
31.9138,-81.7139,307.7,1.1,1,2001-01-27,1636,Terra,MODIS,38,6.2,289.5,7.9,D,0
31.9065,-81.727,309.6,1.1,1,2001-01-27,1636,Terra,MODIS,67,6.2,289.5,9.6,D,0
